player_id,team_id,first_name,last_name,birth_date,height,weight,position,draft_year,season_exp
1630184,1610612740,Kira,Lewis Jr.,2001-04-06,73,170.0,Guard,2020,5.0
1631214,1610612748,Alondes,Williams,1999-06-19,76,210.0,Guard,2022,4.0
1630186,1610612761,Jahmi'us,Ramsey,2001-06-09,75,190.0,Guard,2020,4.0
1641970,1610612763,Maozinha,Pereira,2000-08-28,80,177.0,Forward,2023,2.0
202738,1610612756,Isaiah,Thomas,1989-02-07,69,185.0,Guard,2011,13.0
1631220,1610612740,Dereon,Seabron,2000-05-26,77,180.0,Guard,2022,3.0
1631221,1610612756,Collin,Gillespie,1999-06-25,73,195.0,Guard,2022,2.0
1629685,1610612747,Dylan,Windler,1996-09-22,79,196.0,Guard-Forward,2019,5.0
1642484,1610612754,RayJ,Dennis,2001-03-30,73,180.0,Guard,2024,1.0
1630196,1610612758,Filip,Petrusev,2000-04-15,83,225.0,Center,2021,1.0
1630201,1610612765,Malachi,Flynn,1998-05-09,73,185.0,Guard,2020,4.0
1630204,1610612757,Ashton,Hagans,1999-07-08,75,190.0,Guard-Forward,2020,3.0
1630205,1610612763,Lamar,Stevens,1997-07-09,79,230.0,Forward,2020,6.0
1631230,1610612759,Dominick,Barlow,2003-05-26,81,215.0,Forward,2022,3.0
1630207,1610612745,Nate,Hinton,1999-06-08,77,210.0,Guard-Forward,2020,4.0
